time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.0627969473125,0.0205693293498,11.6098359102,0.0631682588469,0.0244757325377,0.0,-0.161686218305,0.196596486944,2.46934122321,0.0701130163618,0.0449798225594,0.0,474.731432067996,474.82409522135555,475.7166805863581,473.27795805781864
1.3200000000000007,-0.0730123281784,0.033677799842,11.7608408396,0.0671777386842,0.0276517890453,0.0,-0.179122704031,0.240754333792,2.5639062242,0.0592722213647,0.0653726100826,0.0,440.9795369637646,442.6626010974893,441.8616603070265,440.97040567979883
1.3800000000000008,-0.0843276002586,0.0494779654153,11.9169642594,0.0704533885417,0.0314137033923,0.0,-0.198427862583,0.286242173468,2.63999104087,0.0430489762041,0.0567308452559,0.0,437.47766738362475,436.76042455444184,436.11919850974164,434.7640737021513
1.4400000000000008,-0.0968917884417,0.0681061778101,12.0781719748,0.0726503616211,0.0350812913315,0.0,-0.220730652083,0.334925774025,2.73334002299,0.018890731709,0.0687169044543,0.0,441.7475873536265,442.73750268434617,443.2277159978274,441.2383994185408
1.5000000000000009,-0.110979454783,0.0899127105041,12.2479640833,0.0739985811867,0.0392674225635,0.0,-0.249323008822,0.392063871099,2.92588116488,0.0288090701646,0.0717928323904,0.0,472.831973695755,473.0722588235793,472.83984974364165,473.60331012655735
1.560000000000001,-0.126627058166,0.114709182818,12.4229612561,0.0763083236133,0.043589051296,0.0,-0.272631179662,0.43465850432,2.90736455503,0.0529917436712,0.0724914461749,0.0,406.78451558181365,406.85159950189865,406.3272654047128,408.4903239931691
1.620000000000001,-0.143686804564,0.141998945791,12.5954786565,0.0792145909524,0.0479115085679,0.0,-0.296372520147,0.475245414067,2.84333044537,0.0372749749508,0.0711249171313,0.0,391.13087745807087,391.00836615114696,391.95822813980226,390.49655843502677
1.680000000000001,-0.162525525656,0.172232894869,12.7699977323,0.0815527428347,0.0524610453588,0.0,-0.3320409012,0.532762513707,2.97357865064,0.0421581137678,0.0838687250803,0.0,454.850652317064,455.87442260942015,454.81905549532826,455.21069366199794
1.740000000000001,-0.183541292011,0.205869165942,12.9511196741,0.0840310959454,0.0571029346036,0.0,-0.368964611027,0.588669727378,3.06351230182,0.0395450050981,0.0593614858781,0.0,444.42129549922925,442.412570744437,443.6157715907672,443.40205366579903
1.8000000000000012,-0.206773260554,0.242779372294,13.1360988975,0.0869149288929,0.06065328704,0.0,-0.405760356101,0.641900229303,3.10229393652,0.0611919902586,0.0587921145434,0.0,428.1364743205864,428.0906277042147,426.2811877501416,428.12846351853915
1.8600000000000012,-0.232355182059,0.283046820585,13.3246119538,0.0903098287443,0.0638603330016,0.0,-0.447294597767,0.700669881473,3.18117769245,0.0452465051874,0.0397516816376,0.0,441.65370712597803,440.0822951234438,441.77790012411816,440.46328873396004
1.9200000000000013,-0.261041225869,0.327679728143,13.5263757311,0.0929684976727,0.0658950390162,0.0,-0.509156323029,0.787362336239,3.54312855223,0.0423721421248,0.0184550111206,0.0,524.465119333826,522.984125455426,524.2848665797366,524.0859089615736
1.9800000000000013,-0.292835015596,0.376662707729,13.7399764872,0.0958030175115,0.0669430860286,0.0,-0.550731327882,0.84563088645,3.57673055347,0.0555350047137,0.0154154688423,0.0,430.13275923177656,429.8751938441297,428.4551639622472,429.5742660160252
2.0400000000000014,-0.327416826705,0.429586766792,13.9596341076,0.099183270809,0.067358331103,0.0,-0.60204911974,0.918814489233,3.74456709786,0.0578955820968,-0.0213082256694,0.0,474.1071003064097,471.27694895910196,470.72671683033286,470.9113254904305
2.1000000000000014,-0.364930309254,0.48675704091,14.1871563585,0.102544843384,0.0662820327519,0.0,-0.648263604557,0.987162467921,3.83912631684,0.0519993404637,-0.0119315720617,0.0,449.6040702036114,450.3632313835578,451.61431522347556,451.14052122324176
2.1600000000000015,-0.405705824943,0.548883719205,14.4279774279,0.105829592679,0.0652825713985,0.0,-0.710725538561,1.08402818944,4.18692590008,0.0597377888522,-0.0283579197045,0.0,524.6333394330208,523.4916322640287,524.7811869565705,525.3195745545627
